atr_col,rsi_min,atr_max,score_avg_final_move,count,avg_favorable,median_favorable,p60_favorable,p70_favorable,p80_favorable,p90_favorable,avg_adverse,median_adverse,p60_adverse,p70_adverse,p80_adverse,p90_adverse,avg_final_move,median_final_move,hit_100,hit_150,hit_200,hit_250,hit_300
d_atr7,58,650,175.0808823529412,68,480.24264705882354,469.875,562.3999999999999,645.925,724.1,873.6750000000002,293.50367647058823,216.25,292.94999999999976,435.22499999999997,539.85,606.6250000000001,175.0808823529412,110.75,0.9705882352941176,0.8970588235294118,0.8529411764705882,0.7352941176470589,0.6029411764705882
d_atr7,58,675,175.0808823529412,68,480.24264705882354,469.875,562.3999999999999,645.925,724.1,873.6750000000002,293.50367647058823,216.25,292.94999999999976,435.22499999999997,539.85,606.6250000000001,175.0808823529412,110.75,0.9705882352941176,0.8970588235294118,0.8529411764705882,0.7352941176470589,0.6029411764705882
d_atr7,58,700,175.0808823529412,68,480.24264705882354,469.875,562.3999999999999,645.925,724.1,873.6750000000002,293.50367647058823,216.25,292.94999999999976,435.22499999999997,539.85,606.6250000000001,175.0808823529412,110.75,0.9705882352941176,0.8970588235294118,0.8529411764705882,0.7352941176470589,0.6029411764705882
d_atr7,60,150,,0,,,,,,,,,,,,,,,,,,,
d_atr7,60,175,,0,,,,,,,,,,,,,,,,,,,
d_atr7,60,200,,0,,,,,,,,,,,,,,,,,,,
d_atr7,60,225,,0,,,,,,,,,,,,,,,,,,,
d_atr7,60,250,,0,,,,,,,,,,,,,,,,,,,
d_atr7,60,275,,0,,,,,,,,,,,,,,,,,,,
d_atr7,60,300,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,60,325,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,60,350,,3,226.75,213.0,236.2,259.4,282.6,305.8,190.0,208.25,223.2,238.15,253.1,268.05,128.83333333333334,102.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
d_atr7,60,375,,14,467.375,434.375,552.95,733.95,759.2,806.475,174.85714285714286,201.25,209.65,248.9,271.45,344.9500000000001,280.4642857142857,325.75,1.0,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.5714285714285714
d_atr7,60,400,240.22413793103448,29,512.3448275862069,556.25,639.75,693.75,736.8000000000001,825.75,241.22413793103448,194.25,239.80000000000004,312.8499999999999,392.2500000000001,493.19999999999993,240.22413793103448,388.5,0.9310344827586207,0.8275862068965517,0.8275862068965517,0.7586206896551724,0.6896551724137931
d_atr7,60,425,229.1015625,32,522.015625,557.125,638.75,695.75,740.6,812.825,236.15625,186.75,232.3499999999999,317.825,383.05,468.2750000000001,229.1015625,364.875,0.9375,0.84375,0.84375,0.78125,0.71875
d_atr7,60,450,162.81730769230768,52,500.4519230769231,473.0,591.7499999999999,695.7499999999999,754.7,911.375,304.0673076923077,255.5,380.84999999999997,477.7,543.8000000000001,598.05,162.81730769230768,60.25,0.9615384615384616,0.8846153846153846,0.8653846153846154,0.7307692307692307,0.5961538461538461
d_atr7,60,475,168.96226415094338,53,503.8679245283019,474.5,618.55,689.75,751.65,909.5000000000001,298.438679245283,247.25,376.45,475.15,539.85,597.35,168.96226415094338,90.75,0.9622641509433962,0.8867924528301887,0.8679245283018868,0.7358490566037735,0.6037735849056604
d_atr7,60,500,212.1008064516129,62,505.1653225806452,499.625,589.15,662.375,732.9,891.525,272.1532258064516,186.875,275.3,414.29999999999995,522.2,590.475,212.1008064516129,335.375,0.967741935483871,0.9032258064516129,0.8870967741935484,0.7741935483870968,0.6451612903225806
d_atr7,60,525,212.1008064516129,62,505.1653225806452,499.625,589.15,662.375,732.9,891.525,272.1532258064516,186.875,275.3,414.29999999999995,522.2,590.475,212.1008064516129,335.375,0.967741935483871,0.9032258064516129,0.8870967741935484,0.7741935483870968,0.6451612903225806
d_atr7,60,550,212.1008064516129,62,505.1653225806452,499.625,589.15,662.375,732.9,891.525,272.1532258064516,186.875,275.3,414.29999999999995,522.2,590.475,212.1008064516129,335.375,0.967741935483871,0.9032258064516129,0.8870967741935484,0.7741935483870968,0.6451612903225806
d_atr7,60,575,212.1008064516129,62,505.1653225806452,499.625,589.15,662.375,732.9,891.525,272.1532258064516,186.875,275.3,414.29999999999995,522.2,590.475,212.1008064516129,335.375,0.967741935483871,0.9032258064516129,0.8870967741935484,0.7741935483870968,0.6451612903225806
d_atr7,60,600,212.1008064516129,62,505.1653225806452,499.625,589.15,662.375,732.9,891.525,272.1532258064516,186.875,275.3,414.29999999999995,522.2,590.475,212.1008064516129,335.375,0.967741935483871,0.9032258064516129,0.8870967741935484,0.7741935483870968,0.6451612903225806
d_atr7,60,625,212.1008064516129,62,505.1653225806452,499.625,589.15,662.375,732.9,891.525,272.1532258064516,186.875,275.3,414.29999999999995,522.2,590.475,212.1008064516129,335.375,0.967741935483871,0.9032258064516129,0.8870967741935484,0.7741935483870968,0.6451612903225806
d_atr7,60,650,212.1008064516129,62,505.1653225806452,499.625,589.15,662.375,732.9,891.525,272.1532258064516,186.875,275.3,414.29999999999995,522.2,590.475,212.1008064516129,335.375,0.967741935483871,0.9032258064516129,0.8870967741935484,0.7741935483870968,0.6451612903225806
d_atr7,60,675,212.1008064516129,62,505.1653225806452,499.625,589.15,662.375,732.9,891.525,272.1532258064516,186.875,275.3,414.29999999999995,522.2,590.475,212.1008064516129,335.375,0.967741935483871,0.9032258064516129,0.8870967741935484,0.7741935483870968,0.6451612903225806
d_atr7,60,700,212.1008064516129,62,505.1653225806452,499.625,589.15,662.375,732.9,891.525,272.1532258064516,186.875,275.3,414.29999999999995,522.2,590.475,212.1008064516129,335.375,0.967741935483871,0.9032258064516129,0.8870967741935484,0.7741935483870968,0.6451612903225806
d_atr7,62,150,,0,,,,,,,,,,,,,,,,,,,
d_atr7,62,175,,0,,,,,,,,,,,,,,,,,,,
d_atr7,62,200,,0,,,,,,,,,,,,,,,,,,,
d_atr7,62,225,,0,,,,,,,,,,,,,,,,,,,
d_atr7,62,250,,0,,,,,,,,,,,,,,,,,,,
d_atr7,62,275,,0,,,,,,,,,,,,,,,,,,,
d_atr7,62,300,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,62,325,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,62,350,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,62,375,,11,515.3636363636364,556.25,733.0,742.5,784.25,816.0,178.63636363636363,208.25,247.25,263.75,283.0,371.5,353.15909090909093,430.0,1.0,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.6363636363636364
d_atr7,62,400,266.33653846153845,26,537.8365384615385,596.875,662.75,706.625,742.5,840.375,250.48076923076923,193.75,263.75,352.125,419.25,525.375,266.33653846153845,403.375,0.9230769230769231,0.8076923076923077,0.8076923076923077,0.7307692307692307,0.7307692307692307
d_atr7,62,425,251.36206896551724,29,545.8706896551724,614.25,658.35,707.6,748.6,825.75,243.93103448275863,179.25,260.45,355.99999999999994,398.8500000000001,493.19999999999993,251.36206896551724,401.75,0.9310344827586207,0.8275862068965517,0.8275862068965517,0.7586206896551724,0.7586206896551724
d_atr7,62,450,67.09302325581395,43,450.7325581395349,468.25,543.05,637.75,707.6,778.9500000000002,345.74418604651163,374.25,443.95,521.1,565.6,601.15,67.09302325581395,21.5,0.9534883720930233,0.8604651162790697,0.8372093023255814,0.6744186046511628,0.5581395348837209
d_atr7,62,475,76.67045454545455,44,455.97727272727275,469.875,552.95,642.9499999999999,705.65,776.3000000000001,338.01704545454544,372.875,433.45,520.275,564.4,600.85,76.67045454545455,23.125,0.9545454545454546,0.8636363636363636,0.8409090909090909,0.6818181818181818,0.5681818181818182
d_atr7,62,500,133.24519230769232,52,461.8605769230769,473.0,557.3,629.3,681.7,756.225,306.1442307692308,255.5,380.84999999999997,477.7,543.8000000000001,598.05,133.24519230769232,96.375,0.9615384615384616,0.8846153846153846,0.8653846153846154,0.7307692307692307,0.6153846153846154
d_atr7,62,525,133.24519230769232,52,461.8605769230769,473.0,557.3,629.3,681.7,756.225,306.1442307692308,255.5,380.84999999999997,477.7,543.8000000000001,598.05,133.24519230769232,96.375,0.9615384615384616,0.8846153846153846,0.8653846153846154,0.7307692307692307,0.6153846153846154
d_atr7,62,550,133.24519230769232,52,461.8605769230769,473.0,557.3,629.3,681.7,756.225,306.1442307692308,255.5,380.84999999999997,477.7,543.8000000000001,598.05,133.24519230769232,96.375,0.9615384615384616,0.8846153846153846,0.8653846153846154,0.7307692307692307,0.6153846153846154
d_atr7,62,575,133.24519230769232,52,461.8605769230769,473.0,557.3,629.3,681.7,756.225,306.1442307692308,255.5,380.84999999999997,477.7,543.8000000000001,598.05,133.24519230769232,96.375,0.9615384615384616,0.8846153846153846,0.8653846153846154,0.7307692307692307,0.6153846153846154
d_atr7,62,600,133.24519230769232,52,461.8605769230769,473.0,557.3,629.3,681.7,756.225,306.1442307692308,255.5,380.84999999999997,477.7,543.8000000000001,598.05,133.24519230769232,96.375,0.9615384615384616,0.8846153846153846,0.8653846153846154,0.7307692307692307,0.6153846153846154
d_atr7,62,625,133.24519230769232,52,461.8605769230769,473.0,557.3,629.3,681.7,756.225,306.1442307692308,255.5,380.84999999999997,477.7,543.8000000000001,598.05,133.24519230769232,96.375,0.9615384615384616,0.8846153846153846,0.8653846153846154,0.7307692307692307,0.6153846153846154
d_atr7,62,650,133.24519230769232,52,461.8605769230769,473.0,557.3,629.3,681.7,756.225,306.1442307692308,255.5,380.84999999999997,477.7,543.8000000000001,598.05,133.24519230769232,96.375,0.9615384615384616,0.8846153846153846,0.8653846153846154,0.7307692307692307,0.6153846153846154
d_atr7,62,675,133.24519230769232,52,461.8605769230769,473.0,557.3,629.3,681.7,756.225,306.1442307692308,255.5,380.84999999999997,477.7,543.8000000000001,598.05,133.24519230769232,96.375,0.9615384615384616,0.8846153846153846,0.8653846153846154,0.7307692307692307,0.6153846153846154
d_atr7,62,700,133.24519230769232,52,461.8605769230769,473.0,557.3,629.3,681.7,756.225,306.1442307692308,255.5,380.84999999999997,477.7,543.8000000000001,598.05,133.24519230769232,96.375,0.9615384615384616,0.8846153846153846,0.8653846153846154,0.7307692307692307,0.6153846153846154
d_atr7,64,150,,0,,,,,,,,,,,,,,,,,,,
d_atr7,64,175,,0,,,,,,,,,,,,,,,,,,,
d_atr7,64,200,,0,,,,,,,,,,,,,,,,,,,
d_atr7,64,225,,0,,,,,,,,,,,,,,,,,,,
d_atr7,64,250,,0,,,,,,,,,,,,,,,,,,,
d_atr7,64,275,,0,,,,,,,,,,,,,,,,,,,
d_atr7,64,300,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,64,325,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,64,350,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,64,375,,9,598.6388888888889,733.0,740.6,767.55,796.95,825.75,135.47222222222223,84.25,183.45,231.64999999999998,253.85,267.6,486.8611111111111,593.75,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778
d_atr7,64,400,,18,598.2777777777778,672.25,708.0,741.55,803.3000000000001,887.9250000000001,185.98611111111111,85.5,93.5,197.47499999999985,257.15000000000003,459.8500000000004,281.97222222222223,403.375,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.7777777777777778
d_atr7,64,425,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,64,450,109.56481481481481,27,524.7685185185185,614.25,653.95,708.0,754.7,835.5000000000001,268.25,158.25,257.15,388.75,522.2,655.8500000000004,109.56481481481481,90.75,0.9259259259259259,0.8518518518518519,0.8518518518518519,0.7777777777777778,0.6666666666666666
d_atr7,64,475,109.56481481481481,27,524.7685185185185,614.25,653.95,708.0,754.7,835.5000000000001,268.25,158.25,257.15,388.75,522.2,655.8500000000004,109.56481481481481,90.75,0.9259259259259259,0.8518518518518519,0.8518518518518519,0.7777777777777778,0.6666666666666666
d_atr7,64,500,186.1,35,517.7857142857143,580.0,622.85,659.5,734.9,803.3000000000001,236.84285714285716,124.25,190.99999999999997,260.44999999999993,426.20000000000033,578.35,186.1,388.5,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.8285714285714286,0.7142857142857143
d_atr7,64,525,186.1,35,517.7857142857143,580.0,622.85,659.5,734.9,803.3000000000001,236.84285714285716,124.25,190.99999999999997,260.44999999999993,426.20000000000033,578.35,186.1,388.5,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.8285714285714286,0.7142857142857143
d_atr7,64,550,186.1,35,517.7857142857143,580.0,622.85,659.5,734.9,803.3000000000001,236.84285714285716,124.25,190.99999999999997,260.44999999999993,426.20000000000033,578.35,186.1,388.5,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.8285714285714286,0.7142857142857143
d_atr7,64,575,186.1,35,517.7857142857143,580.0,622.85,659.5,734.9,803.3000000000001,236.84285714285716,124.25,190.99999999999997,260.44999999999993,426.20000000000033,578.35,186.1,388.5,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.8285714285714286,0.7142857142857143
d_atr7,64,600,186.1,35,517.7857142857143,580.0,622.85,659.5,734.9,803.3000000000001,236.84285714285716,124.25,190.99999999999997,260.44999999999993,426.20000000000033,578.35,186.1,388.5,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.8285714285714286,0.7142857142857143
d_atr7,64,625,186.1,35,517.7857142857143,580.0,622.85,659.5,734.9,803.3000000000001,236.84285714285716,124.25,190.99999999999997,260.44999999999993,426.20000000000033,578.35,186.1,388.5,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.8285714285714286,0.7142857142857143
d_atr7,64,650,186.1,35,517.7857142857143,580.0,622.85,659.5,734.9,803.3000000000001,236.84285714285716,124.25,190.99999999999997,260.44999999999993,426.20000000000033,578.35,186.1,388.5,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.8285714285714286,0.7142857142857143
d_atr7,64,675,186.1,35,517.7857142857143,580.0,622.85,659.5,734.9,803.3000000000001,236.84285714285716,124.25,190.99999999999997,260.44999999999993,426.20000000000033,578.35,186.1,388.5,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.8285714285714286,0.7142857142857143
d_atr7,64,700,186.1,35,517.7857142857143,580.0,622.85,659.5,734.9,803.3000000000001,236.84285714285716,124.25,190.99999999999997,260.44999999999993,426.20000000000033,578.35,186.1,388.5,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.8285714285714286,0.7142857142857143
d_atr7,66,150,,0,,,,,,,,,,,,,,,,,,,
d_atr7,66,175,,0,,,,,,,,,,,,,,,,,,,
d_atr7,66,200,,0,,,,,,,,,,,,,,,,,,,
d_atr7,66,225,,0,,,,,,,,,,,,,,,,,,,
d_atr7,66,250,,0,,,,,,,,,,,,,,,,,,,
d_atr7,66,275,,0,,,,,,,,,,,,,,,,,,,
d_atr7,66,300,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,66,325,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,66,350,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,66,375,,9,598.6388888888889,733.0,740.6,767.55,796.95,825.75,135.47222222222223,84.25,183.45,231.64999999999998,253.85,267.6,486.8611111111111,593.75,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778
d_atr7,66,400,,18,598.2777777777778,672.25,708.0,741.55,803.3000000000001,887.9250000000001,185.98611111111111,85.5,93.5,197.47499999999985,257.15000000000003,459.8500000000004,281.97222222222223,403.375,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.7777777777777778
d_atr7,66,425,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,66,450,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,66,475,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,66,500,310.1896551724138,29,571.3534482758621,614.25,645.35,693.75,748.6,825.75,170.89655172413794,100.5,123.35000000000001,174.29999999999998,235.40000000000003,303.44999999999993,310.1896551724138,411.25,0.9310344827586207,0.896551724137931,0.896551724137931,0.8620689655172413,0.8275862068965517
d_atr7,66,525,310.1896551724138,29,571.3534482758621,614.25,645.35,693.75,748.6,825.75,170.89655172413794,100.5,123.35000000000001,174.29999999999998,235.40000000000003,303.44999999999993,310.1896551724138,411.25,0.9310344827586207,0.896551724137931,0.896551724137931,0.8620689655172413,0.8275862068965517
d_atr7,66,550,310.1896551724138,29,571.3534482758621,614.25,645.35,693.75,748.6,825.75,170.89655172413794,100.5,123.35000000000001,174.29999999999998,235.40000000000003,303.44999999999993,310.1896551724138,411.25,0.9310344827586207,0.896551724137931,0.896551724137931,0.8620689655172413,0.8275862068965517
d_atr7,66,575,310.1896551724138,29,571.3534482758621,614.25,645.35,693.75,748.6,825.75,170.89655172413794,100.5,123.35000000000001,174.29999999999998,235.40000000000003,303.44999999999993,310.1896551724138,411.25,0.9310344827586207,0.896551724137931,0.896551724137931,0.8620689655172413,0.8275862068965517
d_atr7,66,600,310.1896551724138,29,571.3534482758621,614.25,645.35,693.75,748.6,825.75,170.89655172413794,100.5,123.35000000000001,174.29999999999998,235.40000000000003,303.44999999999993,310.1896551724138,411.25,0.9310344827586207,0.896551724137931,0.896551724137931,0.8620689655172413,0.8275862068965517
d_atr7,66,625,310.1896551724138,29,571.3534482758621,614.25,645.35,693.75,748.6,825.75,170.89655172413794,100.5,123.35000000000001,174.29999999999998,235.40000000000003,303.44999999999993,310.1896551724138,411.25,0.9310344827586207,0.896551724137931,0.896551724137931,0.8620689655172413,0.8275862068965517
d_atr7,66,650,310.1896551724138,29,571.3534482758621,614.25,645.35,693.75,748.6,825.75,170.89655172413794,100.5,123.35000000000001,174.29999999999998,235.40000000000003,303.44999999999993,310.1896551724138,411.25,0.9310344827586207,0.896551724137931,0.896551724137931,0.8620689655172413,0.8275862068965517
d_atr7,66,675,310.1896551724138,29,571.3534482758621,614.25,645.35,693.75,748.6,825.75,170.89655172413794,100.5,123.35000000000001,174.29999999999998,235.40000000000003,303.44999999999993,310.1896551724138,411.25,0.9310344827586207,0.896551724137931,0.896551724137931,0.8620689655172413,0.8275862068965517
d_atr7,66,700,310.1896551724138,29,571.3534482758621,614.25,645.35,693.75,748.6,825.75,170.89655172413794,100.5,123.35000000000001,174.29999999999998,235.40000000000003,303.44999999999993,310.1896551724138,411.25,0.9310344827586207,0.896551724137931,0.896551724137931,0.8620689655172413,0.8275862068965517
d_atr7,68,150,,0,,,,,,,,,,,,,,,,,,,
d_atr7,68,175,,0,,,,,,,,,,,,,,,,,,,
d_atr7,68,200,,0,,,,,,,,,,,,,,,,,,,
d_atr7,68,225,,0,,,,,,,,,,,,,,,,,,,
d_atr7,68,250,,0,,,,,,,,,,,,,,,,,,,
d_atr7,68,275,,0,,,,,,,,,,,,,,,,,,,
d_atr7,68,300,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,68,325,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,68,350,,2,175.625,175.625,183.1,190.575,198.05,205.525,245.625,245.625,253.1,260.575,268.05,275.525,61.75,61.75,1.0,0.5,0.5,0.0,0.0
d_atr7,68,375,,9,598.6388888888889,733.0,740.6,767.55,796.95,825.75,135.47222222222223,84.25,183.45,231.64999999999998,253.85,267.6,486.8611111111111,593.75,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778
d_atr7,68,400,,18,598.2777777777778,672.25,708.0,741.55,803.3000000000001,887.9250000000001,185.98611111111111,85.5,93.5,197.47499999999985,257.15000000000003,459.8500000000004,281.97222222222223,403.375,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.7777777777777778
d_atr7,68,425,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,68,450,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,68,475,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,68,500,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,68,525,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,68,550,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,68,575,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,68,600,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,68,625,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,68,650,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
d_atr7,68,675,259.0595238095238,21,600.7380952380952,662.75,701.75,742.5,784.25,864.75,186.1547619047619,86.75,100.5,208.25,263.75,385.25,259.0595238095238,401.75,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095
